C'ÉTAIT	O
le	O
Lapin	O
Blanc	O
qui	O
revenait	O
en	O
trottinant	O
,	O
et	O
qui	O
cherchait	O
de	O
tous	O
côtés	O
,	O
d'un	O
air	O
inquiet	O
,	O
comme	O
s'il	O
avait	O
perdu	O
quelque	O
chose	O
;	O
Alice	O
l'entendit	O
qui	O
marmottait	O
:	O
""""	O
La	B-QUOTE
Duchesse	I-QUOTE
!	I-QUOTE

La	B-QUOTE
Duchesse	I-QUOTE
!	I-QUOTE

Oh	B-QUOTE
!	I-QUOTE

mes	I-QUOTE
pauvres	I-QUOTE
pattes	I-QUOTE
;	I-QUOTE
oh	I-QUOTE
!	I-QUOTE

ma	I-QUOTE
robe	I-QUOTE
et	I-QUOTE
mes	I-QUOTE
moustaches	I-QUOTE
!	I-QUOTE

Elle	I-QUOTE
me	I-QUOTE
fera	I-QUOTE
guillotiner	I-QUOTE
aussi	I-QUOTE
vrai	I-QUOTE
que	I-QUOTE
des	I-QUOTE
furets	I-QUOTE
sont	I-QUOTE
des	I-QUOTE
furets	I-QUOTE
!	I-QUOTE

Où	I-QUOTE
pourrais-je	I-QUOTE
bien	I-QUOTE
les	I-QUOTE
avoir	I-QUOTE
perdus	I-QUOTE
?	I-QUOTE

""""	O
Alice	O
devina	O
tout	O
de	O
suite	O
qu'il	O
cherchait	O
l'éventail	O
et	O
la	O
paire	O
de	O
gants	O
paille	O
,	O
et	O
,	O
comme	O
elle	O
avait	O
bon	O
cœur	O
,	O
elle	O
se	O
mit	O
à	O
les	O
chercher	O
aussi	O
;	O
mais	O
pas	O
moyen	O
de	O
les	O
trouver.	O

Du	O
reste	O
,	O
depuis	O
son	O
bain	O
dans	O
la	O
mare	O
aux	O
larmes	O
,	O
tout	O
était	O
changé	O
:	O
la	O
salle	O
,	O
la	O
table	O
de	O
verre	O
,	O
et	O
la	O
petite	O
porte	O
avaient	O
complétement	O
disparu.	O

Bientôt	O
le	O
Lapin	O
aperçut	O
Alice	O
qui	O
furetait	O
;	O
il	O
lui	O
cria	B-REF
d'un	O
ton	O
d'impatience	O
:	O
""""	O
Eh	B-QUOTE
bien	I-QUOTE
!	I-QUOTE

