LA	O
Chenille	O
et	O
Alice	O
se	O
considérèrent	O
un	O
instant	O
en	O
silence.	O

Enfin	O
la	O
Chenille	O
sortit	O
le	O
houka	O
de	O
sa	O
bouche	O
,	O
et	O
lui	O
adressa	O
la	O
parole	O
d'une	O
voix	O
endormie	O
et	O
traînante.	O

""""	O
Qui	B-QUOTE
êtes-vous	I-QUOTE
?	I-QUOTE

""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

Ce	O
n'était	O
pas	O
là	O
une	O
manière	O
encourageante	O
d'entamer	O
la	O
conversation.	O

Alice	B-REF
répondit	I-REF
,	O
un	O
peu	O
confuse	O
:	O
""""	O
Je—	B-QUOTE
—	I-QUOTE
je	I-QUOTE
le	I-QUOTE
sais	I-QUOTE
à	I-QUOTE
peine	I-QUOTE
moi-même	I-QUOTE
quant	I-QUOTE
à	I-QUOTE
présent.	I-QUOTE

Je	I-QUOTE
sais	I-QUOTE
bien	I-QUOTE
ce	I-QUOTE
que	I-QUOTE
j'étais	I-QUOTE
en	I-QUOTE
me	I-QUOTE
levant	I-QUOTE
ce	I-QUOTE
matin	I-QUOTE
,	I-QUOTE
mais	I-QUOTE
je	I-QUOTE
crois	I-QUOTE
avoir	I-QUOTE
changé	I-QUOTE
plusieurs	I-QUOTE
fois	I-QUOTE
depuis.	I-QUOTE

""""	O
""""	O
Qu'entendez-vous	B-QUOTE
par	I-QUOTE
là	I-QUOTE
?	I-QUOTE

""""	O
dit	B-REF
la	I-REF
Chenille	I-REF
d'un	O
ton	O
sévère.	O

""""	O
Expliquez-vous.	B-QUOTE

""""	O
""""	O
Je	B-QUOTE
crains	I-QUOTE
bien	I-QUOTE
de	I-QUOTE
ne	I-QUOTE
pouvoir	I-QUOTE
pas	I-QUOTE
m'expliquer	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
Alice	I-REF
,	O
""""	O
car	B-QUOTE
,	I-QUOTE
voyez-vous	I-QUOTE
,	I-QUOTE
je	I-QUOTE
ne	I-QUOTE
suis	I-QUOTE
plus	I-QUOTE
moi-même.	I-QUOTE

""""	O
""""	O
Je	B-QUOTE
ne	I-QUOTE
vois	I-QUOTE
pas	I-QUOTE
du	I-QUOTE
tout	I-QUOTE
,	I-QUOTE
""""	O
répondit	B-REF
la	I-REF
Chenille.	I-REF

""""	O
J'ai	B-QUOTE
bien	I-QUOTE
peur	I-QUOTE
de	I-QUOTE
ne	I-QUOTE
pouvoir	I-QUOTE
pas	I-QUOTE
dire	I-QUOTE
les	I-QUOTE
choses	I-QUOTE
plus	I-QUOTE
clairement	I-QUOTE
,	I-QUOTE
""""	O
répliqua	B-REF
Alice	I-REF
fort	O
poliment	O
;	O
""""	O
car	B-QUOTE
d'abord	I-QUOTE
je	I-QUOTE
n'y	I-QUOTE
comprends	I-QUOTE
rien	I-QUOTE
moi-même.	I-QUOTE

Grandir	I-QUOTE
et	I-QUOTE
rapetisser	I-QUOTE
si	I-QUOTE
souvent	I-QUOTE
en	I-QUOTE
un	I-QUOTE
seul	I-QUOTE
jour	I-QUOTE
,	I-QUOTE
cela	I-QUOTE
embrouille	I-QUOTE
un	I-QUOTE
peu	I-QUOTE
les	I-QUOTE
idées.	I-QUOTE

""""	O
""""	O
Pas	B-QUOTE
du	I-QUOTE
tout	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

""""	O
Peut-être	B-QUOTE
ne	I-QUOTE
vous	I-QUOTE
en	I-QUOTE
êtes-vous	I-QUOTE
pas	I-QUOTE
encore	I-QUOTE
aperçue	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
Alice.	I-REF

""""	O
Mais	B-QUOTE
quand	I-QUOTE
vous	I-QUOTE
deviendrez	I-QUOTE
chrysalide	I-QUOTE
,	I-QUOTE
car	I-QUOTE
c'est	I-QUOTE
ce	I-QUOTE
qui	I-QUOTE
vous	I-QUOTE
arrivera	I-QUOTE
,	I-QUOTE
sachez-le	I-QUOTE
bien	I-QUOTE
,	I-QUOTE
et	I-QUOTE
ensuite	I-QUOTE
papillon	I-QUOTE
,	I-QUOTE
je	I-QUOTE
crois	I-QUOTE
bien	I-QUOTE
que	I-QUOTE
vous	I-QUOTE
vous	I-QUOTE
sentirez	I-QUOTE
un	I-QUOTE
peu	I-QUOTE
drôle	I-QUOTE
,	I-QUOTE
qu'en	I-QUOTE
dites-vous	I-QUOTE
?	I-QUOTE

""""	O
""""	O
Pas	B-QUOTE
du	I-QUOTE
tout	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

""""	O
Vos	B-QUOTE
sensations	I-QUOTE
sont	I-QUOTE
peut-être	I-QUOTE
différentes	I-QUOTE
des	I-QUOTE
miennes	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
Alice.	I-REF

""""	O
Tout	B-QUOTE
ce	I-QUOTE
que	I-QUOTE
je	I-QUOTE
sais	I-QUOTE
,	I-QUOTE
c'est	I-QUOTE
que	I-QUOTE
cela	I-QUOTE
me	I-QUOTE
semblerait	I-QUOTE
bien	I-QUOTE
drôle	I-QUOTE
à	I-QUOTE
moi.	I-QUOTE

""""	O
""""	O
A	B-QUOTE
vous	I-QUOTE
!	I-QUOTE

""""	O
dit	B-REF
la	I-REF
Chenille	I-REF
d'un	O
ton	O
de	O
mépris.	O

""""	O
Qui	B-QUOTE
êtes-vous	I-QUOTE
?	I-QUOTE

""""	O
Cette	O
question	O
les	O
ramena	O
au	O
commencement	O
de	O
la	O
conversation.	O

Alice	B-REF
,	O
un	O
peu	O
irritée	O
du	O
parler	O
bref	O
de	O
la	O
Chenille	O
,	O
se	O
redressa	O
de	O
toute	O
sa	O
hauteur	O
et	O
répondit	I-REF
bien	O
gravement	O
:	O
""""	O
Il	B-QUOTE
me	I-QUOTE
semble	I-QUOTE
que	I-QUOTE
vous	I-QUOTE
devriez	I-QUOTE
d'abord	I-QUOTE
me	I-QUOTE
dire	I-QUOTE
qui	I-QUOTE
vous	I-QUOTE
êtes	I-QUOTE
vous-même.	I-QUOTE

""""	O
""""	O
Pourquoi	B-QUOTE
?	I-QUOTE

""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

C'était	O
encore	O
là	O
une	O
question	O
bien	O
embarrassante	O
;	O
et	O
comme	O
Alice	O
ne	O
trouvait	O
pas	O
de	O
bonne	O
raison	O
à	O
donner	O
,	O
et	O
que	O
la	O
Chenille	O
avait	O
l'air	O
de	O
très-mauvaise	O
humeur	O
,	O
Alice	O
lui	O
tourna	O
le	O
dos	O
et	O
s'éloigna.	O

""""	O
Revenez	B-QUOTE
,	I-QUOTE
""""	O
lui	B-REF
cria	I-REF
la	I-REF
Chenille.	I-REF

""""	O
J'ai	B-QUOTE
quelque	I-QUOTE
chose	I-QUOTE
d'important	I-QUOTE
à	I-QUOTE
vous	I-QUOTE
dire	I-QUOTE
!	I-QUOTE

""""	O
L'invitation	O
était	O
engageante	O
assurément	O
;	O
Alice	O
revint	O
sur	O
ses	O
pas.	O

""""	O
Ne	B-QUOTE
vous	I-QUOTE
emportez	I-QUOTE
pas	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

""""	O
Est-ce	B-QUOTE
tout	I-QUOTE
?	I-QUOTE

""""	O
dit	B-REF
Alice	I-REF
,	O
cherchant	O
à	O
retenir	O
sa	O
colère.	O

""""	O
Non	B-QUOTE
,	I-QUOTE
""""	O
répondit	B-REF
la	I-REF
Chenille.	I-REF

Alice	O
pensa	O
qu'elle	O
ferait	O
tout	O
aussi	O
bien	O
d'attendre	O
,	O
et	O
qu'après	O
tout	O
la	O
Chenille	O
lui	O
dirait	O
peut-être	O
quelque	O
chose	O
de	O
bon	O
à	O
savoir.	O

La	O
Chenille	O
continua	O
de	O
fumer	O
pendant	O
quelques	O
minutes	O
sans	O
rien	O
dire.	O

Puis	O
,	O
retirant	O
enfin	O
la	O
pipe	O
de	O
sa	O
bouche	O
,	O
elle	B-REF
se	O
croisa	O
les	O
bras	O
et	O
dit	I-REF
:	O
""""	O
Ainsi	B-QUOTE
vous	I-QUOTE
vous	I-QUOTE
figurez	I-QUOTE
que	I-QUOTE
vous	I-QUOTE
êtes	I-QUOTE
changée	I-QUOTE
,	I-QUOTE
hein	I-QUOTE
?	I-QUOTE

""""	O
""""	O
Je	B-QUOTE
le	I-QUOTE
crains	I-QUOTE
bien	I-QUOTE
,	I-QUOTE
""""	O
dit	B-REF
Alice.	I-REF

""""	O
Je	B-QUOTE
ne	I-QUOTE
peux	I-QUOTE
plus	I-QUOTE
me	I-QUOTE
souvenir	I-QUOTE
des	I-QUOTE
choses	I-QUOTE
comme	I-QUOTE
autrefois	I-QUOTE
,	I-QUOTE
et	I-QUOTE
je	I-QUOTE
ne	I-QUOTE
reste	I-QUOTE
pas	I-QUOTE
dix	I-QUOTE
minutes	I-QUOTE
de	I-QUOTE
suite	I-QUOTE
de	I-QUOTE
la	I-QUOTE
même	I-QUOTE
grandeur	I-QUOTE
!	I-QUOTE

""""	O
""""	O
De	B-QUOTE
quoi	I-QUOTE
est-ce	I-QUOTE
que	I-QUOTE
vous	I-QUOTE
ne	I-QUOTE
pouvez	I-QUOTE
pas	I-QUOTE
vous	I-QUOTE
souvenir	I-QUOTE
?	I-QUOTE

""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

""""	O
J'ai	B-QUOTE
essayé	I-QUOTE
de	I-QUOTE
réciter	I-QUOTE
la	I-QUOTE
fable	I-QUOTE
de	I-QUOTE
Maître	I-QUOTE
Corbeau	I-QUOTE
,	I-QUOTE
mais	I-QUOTE
ce	I-QUOTE
n'était	I-QUOTE
plus	I-QUOTE
la	I-QUOTE
même	I-QUOTE
chose	I-QUOTE
,	I-QUOTE
""""	O
répondit	B-REF
Alice	I-REF
d'un	O
ton	O
chagrin.	O

""""	O
Récitez	B-QUOTE
:	I-QUOTE
'Vous	I-QUOTE
êtes	I-QUOTE
vieux	I-QUOTE
,	I-QUOTE
Père	I-QUOTE
Guillaume	I-QUOTE
,	I-QUOTE
'	I-QUOTE
""""	O
dit	B-REF
la	I-REF
Chenille.	I-REF

Alice	O
croisa	O
les	O
mains	O
et	O
commença	O
:	O
""""	O
Vous	B-QUOTE
êtes	I-QUOTE
vieux	I-QUOTE
,	I-QUOTE
Père	I-QUOTE
Guillaume.	I-QUOTE

Vous	I-QUOTE
avez	I-QUOTE
des	I-QUOTE
cheveux	I-QUOTE
tout	I-QUOTE
gris..	I-QUOTE

La	I-QUOTE
