ALICE	O
,	O
assise	O
auprès	O
de	O
sa	O
sœur	O
sur	O
le	O
gazon	O
,	O
commençait	O
à	O
s'ennuyer	O
de	O
rester	O
là	O
à	O
ne	O
rien	O
faire	O
;	O
une	O
ou	O
deux	O
fois	O
elle	O
avait	O
jeté	O
les	O
yeux	O
sur	O
le	O
livre	O
que	O
lisait	O
sa	O
sœur	O
;	O
mais	O
quoi	O
!	O

pas	O
d'images	O
,	O
pas	O
de	O
dialogues	O
!	O

""""	O
La	O
belle	O
avance	O
,	O
""""	O
pensait	B-REF
Alice	I-REF
,	O
""""	O
qu'un	O
livre	O
sans	O
images	O
,	O
sans	O
causeries	O
!	O

""""	O
.	O

Elle	O
s'était	O
mise	O
à	O
réfléchir	O
,	O
(	O
tant	O
bien	O
que	O
mal	O
,	O
car	O
la	O
chaleur	O
du	O
jour	O
l'endormait	O
et	O
la	O
rendait	O
lourde	O
,	O
)	O
se	O
demandant	O
si	O
le	O
plaisir	O
de	O
faire	O
une	O
couronne	O
de	O
marguerites	O
valait	O
bien	O
la	O
peine	O
de	O
se	O
lever	O
et	O
de	O
cueillir	O
les	O
fleurs	O
,	O
quand	O
tout	O
à	O
coup	O
un	O
lapin	O
blanc	O
aux	O
yeux	O
roses	O
passa	O
près	O
d'elle.	O

Il	O
n'y	O
avait	O
rien	O
là	O
de	O
bien	O
étonnant	O
,	O
et	O
Alice	O
ne	O
trouva	O
même	O
pas	O
très-extraordinaire	O
d'entendre	O
parler	O
le	O
Lapin	O
qui	O
se	O
disait	B-REF
:	O
""""	O
Ah	B-QUOTE
!	I-QUOTE

j'arriverai	I-QUOTE
trop	I-QUOTE
tard	I-QUOTE
!	I-QUOTE

""""	O
(	O
En	O
y	O
songeant	O
après	O
,	O
il	O
lui	O
sembla	O
bien	O
qu'elle	O
aurait	O
dû	O
s'en	O
étonner	O
,	O
mais	O
sur	O
le	O
moment	O
cela	O
lui	O
avait	O
paru	O
tout	O
naturel.	O

)	O
Cependant	O
,	O
quand	O
le	O
Lapin	O
vint	O
à	O
tirer	O
une	O
montre	O
de	O
son	O
gousset	O
,	O
la	O
regarda	O
,	O
puis	O
se	O
prit	O
à	O
courir	O
de	O
plus	O
belle	O
,	O
Alice	O
sauta	O
sur	O
ses	O
pieds	O
,	O
frappée	O
de	O
cette	O
idée	O
que	O
jamais	O
elle	O
n'avait	O
vu	O
de	O
lapin	O
avec	O
un	O
gousset	O
et	O
une	O
montre.	O

Entraînée	O
par	O
la	O
curiosité	O
elle	O
s'élança	O
sur	O
ses	O
traces	O
à	O
travers	O
le	O
champ	O
,	O
et	O
arriva	O
tout	O
juste	O
à	O
temps	O
pour	O
le	O
voir	O
disparaître	O
dans	O
un	O
large	O
trou	O
au	O
pied	O
d'une	O
haie.	O

Un	O
instant	O
après	O
,	O
Alice	O
était	O
à	O
la	O
