Le	O
lendemain	O
,	O
à	O
midi	O
et	O
demi	O
,	O
lord	O
Henry	O
Wotton	O
se	O
dirigeait	O
de	O
Curzon	O
Street	O
vers	O
Albany	O
pour	O
aller	O
voir	O
son	O
oncle	O
,	O
lord	O
Fermor	O
,	O
un	O
vieux	O
garçon	O
bon	O
vivant	O
,	O
quoique	O
de	O
rudes	O
manières	O
,	O
qualifié	O
d’égoïste	O
par	O
les	O
étrangers	O
qui	O
n’en	O
pouvaient	O
rien	O
tirer	O
,	O
mais	O
considéré	O
comme	O
généreux	O
par	O
la	O
Société	O
,	O
car	O
il	O
nourrissait	O
ceux	O
qui	O
savaient	O
l’amuser.	O

Son	O
père	O
avait	O
été	O
notre	O
ambassadeur	O
à	O
Madrid	O
,	O
au	O
temps	O
où	O
la	O
reine	O
Isabelle	O
était	O
jeune	O
et	O
Prim	O
inconnu.	O

Mais	O
il	O
avait	O
quitté	O
la	O
diplomatie	O
par	O
un	O
caprice	O
,	O
dans	O
un	O
moment	O
de	O
contrariété	O
venu	O
de	O
ce	O
qu’on	O
ne	O
lui	O
offrit	O
point	O
l’ambassade	O
de	O
Paris	O
,	O
poste	O
pour	O
lequel	O
il	O
se	O
considérait	O
comme	O
particulièrement	O
désigné	O
en	O
raison	O
de	O
sa	O
naissance	O
,	O
de	O
son	O
indolence	O
,	O
du	O
bon	O
anglais	O
de	O
ses	O
dépêches	O
et	O
de	O
sa	O
passion	O
peu	O
ordinaire	O
pour	O
le	O
plaisir.	O

Le	O
fils	O
,	O
qui	O
avait	O
été	O
le	O
secrétaire	O
de	O
son	O
père	O
,	O
avait	O
démissionné	O
en	O
même	O
temps	O
que	O
celui-ci	O
,	O
un	O
peu	O
légèrement	O
avait-on	O
pensé	O
alors	O
,	O
et	O
quelques	O
mois	O
après	O
être	O
devenu	O
chef	O
de	O
sa	O
maison	O
il	O
se	O
mettait	O
sérieusement	O
à	O
l’étude	O
de	O
l’art	O
très	O
aristocratique	O
de	O
ne	O
faire	O
absolument	O
rien.	O

Il	O
possédait	O
deux	O
grandes	O
maisons	O
en	O
ville	O
,	O
mais	O
préférait	O
vivre	O
à	O
l’hôtel	O
pour	O
avoir	O
moins	O
d’embarras	O
,	O
et	O
prenait	O
la	O
plupart	O
de	O
ses	O
repas	O
au	O
club.	O

Il	O
s’occupait	O
de	O
l’exploitation	O
de	O
ses	O
mines	O
de	O
charbon	O
des	O
comtés	O
du	O
centre	O
,	O
mais	O
il	O
s’excusait	O
de	O
cette	O
teinte	O
d’industrialisme	O
en	O
disant	O
que	O
le	O
fait	O
de	O
posséder	O
du	O
charbon	O
avait	O
pour	O
avantage	O
de	O
permettre	O
à	O
un	O
gentleman	O
de	O
brûler	O
décemment	O
du	O
bois	O
dans	O
sa	O
propre	O
cheminée.	O

En	O
politique	O
,	O
il	O
était	O
Tory	O
,	O
excepté	O
lorsque	O
les	O
Tories	O
étaient	O
au	O
pouvoir	O
;	O
à	O
ces	O
moments-là	O
,	O
il	O
ne	O
manquait	O
jamais	O
de	O
les	O
accuser	O
d’être	O
un	O
""""	O
tas	O
de	O
radicaux	O
""""	O
.	O

Il	O
était	O
un	O
héros	O
pour	O
son	O
domestique	O
qui	O
le	O
tyrannisait	O
,	O
et	O
la	O
terreur	O
de	O
ses	O
amis	O
qu’il	O
tyrannisait	O
à	O
son	O
tour.	O

L’Angleterre	O
seule	O
avait	O
pu	O
produire	O
un	O
tel	O
homme	O
,	O
et	O
il	O
disait	O
toujours	O
que	O
le	O
pays	O
""""	O
allait	O
aux	O
chiens	O
""""	O
.	O

Ses	O
principes	O
étaient	O
démodés	O
,	O
mais	O
il	O
y	O
avait	O
beaucoup	O
à	O
dire	O
en	O
faveur	O
de	O
ses	O
préjugés.	O

Quand	O
lord	O
Henry	O
entra	O
dans	O
la	O
chambre	O
,	O
il	O
trouva	O
son	O
oncle	O
,	O
assis	O
,	O
habillé	O
d’un	O
épais	O
veston	O
de	O
chasse	O
,	O
fumant	O
un	O
cigare	O
et	O
grommelant	O
sur	O
un	O
numéro	O
du	O
Times.	O

—	O
Eh	B-QUOTE
bien	I-QUOTE
!	I-QUOTE

Harry	I-QUOTE
,	I-QUOTE
dit	B-REF
le	I-REF
vieux	I-REF
gentleman	I-REF
,	O
qui	B-QUOTE
vous	I-QUOTE
amène	I-QUOTE
de	I-QUOTE
si	I-QUOTE
bonne	I-QUOTE
heure	I-QUOTE
?	I-QUOTE

Je	O
croyais	I-QUOTE
que	I-QUOTE
vous	I-QUOTE
autres	I-QUOTE
dandies	I-QUOTE
n’étiez	I-QUOTE
jamais	I-QUOTE
levés	I-QUOTE
avant	I-QUOTE
deux	I-QUOTE
heures	I-QUOTE
,	I-QUOTE
et	I-QUOTE
visibles	I-QUOTE
avant	I-QUOTE
cinq.	I-QUOTE

—	O
Pure	B-QUOTE
affection	I-QUOTE
familiale	I-QUOTE
,	I-QUOTE
je	I-QUOTE
vous	I-QUOTE
assure	I-QUOTE
,	I-QUOTE
oncle	I-QUOTE
Georges	I-QUOTE
,	I-QUOTE
j’ai	I-QUOTE
besoin	I-QUOTE
de	I-QUOTE
vous	I-QUOTE
demander	I-QUOTE
quelque	I-QUOTE
chose.	I-QUOTE

—	O
De	B-QUOTE
l’argent	I-QUOTE
,	I-QUOTE
je	I-QUOTE
suppose	I-QUOTE
,	I-QUOTE
dit	B-REF
lord	I-REF
Fermor	I-REF
en	O
faisant	O
la	O
grimace.	O

Enfin	B-QUOTE
,	I-QUOTE
asseyez-vous	I-QUOTE
et	I-QUOTE
dites-moi	I-QUOTE
de	I-QUOTE
quoi	I-QUOTE
il	I-QUOTE
s’agit.	I-QUOTE

Les	O
jeunes	I-QUOTE
gens	I-QUOTE
,	I-QUOTE
aujourd’hui	I-QUOTE
,	I-QUOTE
s’imaginent	I-QUOTE
que	I-QUOTE
l’argent	I-QUOTE
est	I-QUOTE
tout.	I-QUOTE

—	O
Oui	B-QUOTE
,	I-QUOTE
murmura	B-REF
lord	I-REF
Henry	I-REF
,	O
en	O
boutonnant	O
son	O
pardessus	O
;	O
et	O
quand	I-QUOTE
ils	I-QUOTE
deviennent	I-QUOTE
vieux	I-QUOTE
ils	I-QUOTE
le	I-QUOTE
savent	I-QUOTE
,	I-QUOTE
mais	I-QUOTE
je	I-QUOTE
n’ai	I-QUOTE
pas	I-QUOTE
besoin	I-QUOTE
d’argent.	I-QUOTE

Il	O
n’y	I-QUOTE
a	I-QUOTE
que	I-QUOTE
ceux	I-QUOTE
qui	I-QUOTE
paient	I-QUOTE
leurs	I-QUOTE
dettes	I-QUOTE
qui	I-QUOTE
en	I-QUOTE
ont	I-QUOTE
besoin	I-QUOTE
,	I-QUOTE
oncle	I-QUOTE
Georges	I-QUOTE
,	I-QUOTE
et	I-QUOTE
je	I-QUOTE
ne	I-QUOTE
paie	I-QUOTE
jamais	I-QUOTE
les	I-QUOTE
miennes.	I-QUOTE

Le	O
crédit	I-QUOTE
est	I-QUOTE
le	I-QUOTE
capital	I-QUOTE
d’un	I-QUOTE
jeune	I-QUOTE
homme	I-QUOTE
et	I-QUOTE
on	I-QUOTE
en	I-QUOTE
vit	I-QUOTE
d’une	I-QUOTE
façon	I-QUOTE
charmante.	I-QUOTE

De	O
plus	I-QUOTE
,	I-QUOTE
j’ai	I-QUOTE
toujours	I-QUOTE
affaire	I-QUOTE
aux	I-QUOTE
fournisseurs	I-QUOTE
de	I-QUOTE
Dartmoor	I-QUOTE
et	I-QUOTE
ils	I-QUOTE
ne	I-QUOTE
m’inquiètent	I-QUOTE
jamais.	I-QUOTE

J’ai	O
besoin	I-QUOTE
d’un	I-QUOTE
renseignement	I-QUOTE
,	I-QUOTE
