""""	O
J’ignore	B-QUOTE
quelle	I-QUOTE
est	I-QUOTE
votre	I-QUOTE
opinion	I-QUOTE
,	I-QUOTE
madame	I-QUOTE
Weston	I-QUOTE
,	I-QUOTE
dit	B-REF
M.	I-REF
Knightley	I-REF
,	O
sur	B-QUOTE
cette	I-QUOTE
grande	I-QUOTE
intimité	I-QUOTE
entre	I-QUOTE
Emma	I-QUOTE
et	I-QUOTE
Henriette	I-QUOTE
Smith	I-QUOTE
,	I-QUOTE
mais	I-QUOTE
je	I-QUOTE
la	I-QUOTE
crois	I-QUOTE
pernicieuse	I-QUOTE
""""	O
.	O

""""	O
Pernicieuse	B-QUOTE
!	I-QUOTE

La	I-QUOTE
croyez-vous	I-QUOTE
véritablement	I-QUOTE
pernicieuse	I-QUOTE
?	I-QUOTE

Pourquoi	I-QUOTE
?	I-QUOTE

""""	O
""""	O
Je	B-QUOTE
pense	I-QUOTE
qu’aucune	I-QUOTE
d’elles	I-QUOTE
ne	I-QUOTE
s’en	I-QUOTE
trouvera	I-QUOTE
bien.	I-QUOTE

""""	O
""""	O
Vous	B-QUOTE
me	I-QUOTE
surprenez.	I-QUOTE

Emma	I-QUOTE
fera	I-QUOTE
nécessairement	I-QUOTE
du	I-QUOTE
bien	I-QUOTE
à	I-QUOTE
Henriette	I-QUOTE
:	I-QUOTE
et	I-QUOTE
en	I-QUOTE
fournissant	I-QUOTE
à	I-QUOTE
Emma	I-QUOTE
un	I-QUOTE
nouvel	I-QUOTE
objet	I-QUOTE
qui	I-QUOTE
l’intéresse	I-QUOTE
,	I-QUOTE
Henriette	I-QUOTE
lui	I-QUOTE
en	I-QUOTE
fera	I-QUOTE
aussi.	I-QUOTE

J’ai	I-QUOTE
vu	I-QUOTE
leur	I-QUOTE
intimité	I-QUOTE
avec	I-QUOTE
un	I-QUOTE
grand	I-QUOTE
plaisir.	I-QUOTE

Que	I-QUOTE
nous	I-QUOTE
pensons	I-QUOTE
différemment	I-QUOTE
!	I-QUOTE

Croire	I-QUOTE
qu’elles	I-QUOTE
ne	I-QUOTE
se	I-QUOTE
feront	I-QUOTE
pas	I-QUOTE
de	I-QUOTE
