Mr.	O
Knightley	O
might	O
quarrel	O
with	O
her	O
,	O
but	O
Emma	O
could	O
not	O
quarrel	O
with	O
herself.	O

He	O
was	O
so	O
much	O
displeased	O
,	O
that	O
it	O
was	O
longer	O
than	O
usual	O
before	O
he	O
came	O
to	O
Hartfield	O
again	O
;	O
and	O
when	O
they	O
did	O
meet	O
,	O
his	O
grave	O
looks	O
shewed	O
that	O
she	O
was	O
not	O
forgiven.	O

She	O
was	O
sorry	O
,	O
but	O
could	O
not	O
repent.	O

On	O
the	O
contrary	O
,	O
her	O
plans	O
and	O
proceedings	O
were	O
more	O
and	O
more	O
justified	O
and	O
endeared	O
to	O
her	O
by	O
the	O
general	O
appearances	O
of	O
the	O
next	O
few	O
days.	O

The	O
Picture	O
,	O
elegantly	O
framed	O
,	O
came	O
safely	O
to	O
hand	O
soon	O
after	O
Mr.	O
Elton	O
's	O
return	O
,	O
and	O
being	O
hung	O
over	O
the	O
mantelpiece	O
of	O
the	O
common	O
sitting-room	O
,	O
he	O
got	O
up	O
to	O
look	O
at	O
it	O
,	O
and	O
sighed	O
out	O
his	O
half	O
sentences	O
of	O
admiration	O
just	O
as	O
he	O
ought	O
;	O
and	O
as	O
for	O
Harriet	O
's	O
feelings	O
,	O
they	O
were	O
visibly	O
forming	O
themselves	O
into	O
as	O
strong	O
and	O
steady	O
an	O
attachment	O
as	O
her	O
youth	O
and	O
sort	O
of	O
mind	O
admitted.	O

Emma	O
was	O
soon	O
perfectly	O
satisfied	O
of	O
Mr.	O
Martin	O
's	O
being	O
no	O
otherwise	O
remembered	O
,	O
than	O
as	O
he	O
furnished	O
a	O
contrast	O
with	O
Mr.	O
Elton	O
,	O
of	O
the	O
utmost	O
advantage	O
to	O
the	O
latter.	O

Her	O
views	O
of	O
improving	O
her	O
little	O
friend	O
's	O
mind	O
,	O
by	O
a	O
great	O
deal	O
of	O
useful	O
reading	O
and	O
conversation	O
,	O
had	O
never	O
yet	O
led	O
to	O
more	O
than	O
a	O
few	O
first	O
chapters	O
,	O
and	O
the	O
intention	O
of	O
going	O
on	O
to-morrow.	O

It	O
was	O
much	O
easier	O
to	O
chat	O
than	O
to	O
study	O
;	O
much	O
pleasanter	O
to	O
let	O
her	O
imagination	O
range	O
and	O
work	O
at	O
Harriet	O
's	O
fortune	O
,	O
than	O
to	O
be	O
labouring	O
to	O
enlarge	O
her	O
comprehension	O
or	O
exercise	O
it	O
on	O
sober	O
facts	O
;	O
and	O
the	O
only	O
literary	O
pursuit	O
which	O
engaged	O
Harriet	O
at	O
present	O
,	O
the	O
only	O
mental	O
provision	O
she	O
was	O
making	O
for	O
the	O
evening	O
of	O
life	O
,	O
was	O
the	O
collecting	O
and	O
transcribing	O
all	O
the	O
riddles	O
of	O
every	O
sort	O
that	O
she	O
could	O
meet	O
with	O
,	O
into	O
a	O
thin	O
quarto	O
of	O
hot-pressed	O
paper	O
,	O
made	O
up	O
by	O
her	O
friend	O
,	O
and	O
ornamented	O
with	O
ciphers	O
and	O
trophies.	O

In	O
this	O
age	O
of	O
literature	O
,	O
such	O
collections	O
on	O
a	O
very	O
grand	O
scale	O
are	O
not	O
uncommon.	O

Miss	O
Nash	O
,	O
head-teacher	O
at	O
Mrs.	O

Goddard	O
's	O
,	O
had	O
written	O
out	O
at	O
least	O
three	O
hundred	O
;	O
and	O
Harriet	O
,	O
who	O
had	O
taken	O
the	O
first	O
hint	O
of	O
it	O
from	O
her	O
,	O
hoped	O
,	O
with	O
Miss	O
Woodhouse	O
's	O
help	O
,	O
to	O
get	O
a	O
great	O
many	O
more.	O

Emma	O
assisted	O
with	O
her	O
invention	O
,	O
memory	O
and	O
taste	O
;	O
and	O
as	O
Harriet	O
wrote	O
a	O
very	O
pretty	O
hand	O
,	O
it	O
was	O
likely	O
to	O
be	O
an	O
arrangement	O
of	O
the	O
first	O
order	O
,	O
in	O
form	O
as	O
well	O
as	O
quantity.	O

Mr.	O
Woodhouse	O
was	O
almost	O
as	O
much	O
interested	O
in	O
the	O
business	O
as	O
the	O
girls	O
,	O
and	O
tried	O
very	O
often	O
to	O
recollect	O
something	O
worth	O
their	O
putting	O
in.	O

"	O
So	O
many	O
clever	O
riddles	O
as	O
there	O
used	O
to	O
be	O
when	O
he	O
was	O
young	O
--	O
he	O
wondered	O
he	O
could	O
not	O
remember	O
them	O
!	O

but	O
he	O
hoped	O
he	O
should	O
in	O
time.	O

"	O
And	O
it	O
always	O
ended	O
in	O
"	O
Kitty	O
,	O
a	O
fair	O
but	O
frozen	O
maid.	O

"	O
His	O
good	O
friend	O
Perry	O
,	O
too	O
,	O
whom	O
he	O
had	O
spoken	O
to	O
on	O
the	O
subject	O
,	O
did	O
not	O
at	O
present	O
recollect	O
any	O
thing	O
of	O
the	O
riddle	O
kind	O
;	O
but	O
he	O
had	O
desired	O
Perry	O
to	O
be	O
upon	O
the	O
watch	O
,	O
and	O
as	O
he	O
went	O
about	O
so	O
much	O
,	O
something	O
,	O
he	O
thought	O
,	O
might	O
come	O
from	O
that	O
quarter.	O

It	O
was	O
by	O
no	O
means	O
his	O
daughter	O
's	O
wish	O
that	O
the	O
intellects	O
of	O
Highbury	O
in	O
general	O
should	O
be	O
put	O
under	O
requisition.	O

Mr.	O
Elton	O
was	O
the	O
only	O
one	O
whose	O
assistance	O
she	O
asked.	O

He	O
was	O
invited	O
to	O
contribute	O
any	O
really	O
good	O
enigmas	O
,	O
charades	O
,	O
or	O
conundrums	O
that	O
he	O
might	O
recollect	O
;	O
and	O
she	O
had	O
the	O
pleasure	O
of	O
seeing	O
him	O
most	O
intently	O
at	O
work	O
with	O
his	O
recollections	O
;	O
and	O
at	O
the	O
same	O
time	O
,	O
as	O
she	O
could	O
perceive	O
,	O
most	O
earnestly	O
careful	O
that	O
nothing	O
ungallant	O
,	O
nothing	O
that	O
did	O
not	O
breathe	O
a	O
compliment	O
to	O
the	O
sex	O
should	O
pass	O
his	O
lips.	O

They	O
owed	O
to	O
him	O
their	O
two	O
or	O
three	O
politest	O
puzzles	O
;	O
and	O
the	O
joy	O
and	O
exultation	O
with	O
which	O
at	O
last	O
he	O
recalled	O
,	O
and	O
rather	O
sentimentally	O
recited	O
,	O
that	O
well-known	O
charade	O
,	O
My	O
first	O
doth	O
affliction	O
denote	O
,	O
Which	O
my	O
second	O
is	O
destin	O
'd	O
to	O
feel	O
And	O
my	O
whole	O
is	O
the	O
best	O
antidote	O
That	O
affliction	O
to	O
soften	O
and	O
heal.	O

--	O
made	O
her	O
quite	O
sorry	O
to	O
acknowledge	O
that	O
they	O
had	O
transcribed	O
it	O
some	O
pages	O
ago	O
already.	O

"	O
Why	B-QUOTE
will	I-QUOTE
not	I-QUOTE
you	I-QUOTE
write	I-QUOTE
one	I-QUOTE
yourself	I-QUOTE
for	I-QUOTE
us	I-QUOTE
,	I-QUOTE
Mr.	I-QUOTE
Elton	I-QUOTE
?	I-QUOTE

"	O
said	O
she	O
;	O
"	O
that	B-QUOTE
is	I-QUOTE
the	I-QUOTE
only	I-QUOTE
security	I-QUOTE
for	I-QUOTE
its	I-QUOTE
freshness	I-QUOTE
;	I-QUOTE
and	I-QUOTE
nothing	I-QUOTE
could	I-QUOTE
be	I-QUOTE
easier	I-QUOTE
to	I-QUOTE
you.	I-QUOTE

"	O
"	O
Oh	O
no	O
!	O

he	O
had	O
never	O
written	O
,	O
hardly	O
ever	O
,	O
any	O
thing	O
of	O
the	O
kind	O
in	O
his	O
life.	O

The	O
stupidest	O
fellow	O
!	O

He	O
was	O
afraid	O
not	O
even	O
Miss	O
Woodhouse	O
"	O
--	O
he	O
stopt	O
a	O
moment	O
--	O
"	O
or	O
Miss	O
Smith	O
could	O
inspire	O
him.	O

"	O
The	O
very	O
next	O
day	O
however	O
produced	O
some	O
proof	O
of	O
inspiration.	O

He	O
called	O
for	O
a	O
few	O
moments	O
,	O
just	O
to	O
leave	O
a	O
piece	O
of	O
paper	O
on	O
the	O
table	O
containing	O
,	O
as	O
he	O
said	O
,	O
a	O
charade	O
,	O
which	O
a	O
friend	O
of	O
his	O
had	O
addressed	O
to	O
a	O
young	O
lady	O
,	O
the	O
object	O
of	O
his	O
admiration	O
,	O
but	O
which	O
,	O
from	O
his	O
manner	O
,	O
Emma	O
was	O
immediately	O
convinced	O
must	O
be	O
his	O
own.	O

"	O
I	B-QUOTE
do	I-QUOTE
not	I-QUOTE
offer	I-QUOTE
it	I-QUOTE
for	I-QUOTE
Miss	I-QUOTE
Smith	I-QUOTE
's	I-QUOTE
collection	I-QUOTE
,	I-QUOTE
"	O
said	O
he.	O

"	O
Being	B-QUOTE
my	I-QUOTE
friend	I-QUOTE
's	I-QUOTE
,	I-QUOTE
I	I-QUOTE
have	I-QUOTE
no	I-QUOTE
right	I-QUOTE
to	I-QUOTE
expose	I-QUOTE
it	I-QUOTE
in	I-QUOTE
any	I-QUOTE
degree	I-QUOTE
to	I-QUOTE
the	I-QUOTE
public	I-QUOTE
eye	I-QUOTE
,	I-QUOTE
but	I-QUOTE
perhaps	I-QUOTE
you	I-QUOTE
may	I-QUOTE
not	I-QUOTE
dislike	I-QUOTE
looking	I-QUOTE
at	I-QUOTE
it.	I-QUOTE

"	O
The	O
speech	O
was	O
more	O
to	O
Emma	O
than	O
to	O
Harriet	O
,	O
which	O
Emma	O
could	O
understand.	O

There	O
was	O
deep	O
consciousness	O
about	O
him	O
,	O
and	O
he	O
found	O
it	O
easier	O
to	O
meet	O
her	O
eye	O
than	O
her	O
friend's.	O

He	O
was	O
gone	O
the	O
next	O
moment	O
:	O
--	O
after	O
another	O
moment	O
's	O
pause	O
,	O
"	O
Take	B-QUOTE
it	I-QUOTE
,	I-QUOTE
"	O
said	O
Emma	O
,	O
smiling	O
,	O
and	O
pushing	O
the	O
paper	O
towards	O
Harriet	O
--	O
"	O
it	B-QUOTE
is	I-QUOTE
for	I-QUOTE
you.	I-QUOTE

Take	I-QUOTE
your	I-QUOTE
own.	I-QUOTE

"	O
But	O
Harriet	O
was	O
in	O
a	O
tremor	O
,	O
and	O
could	O
not	O
touch	O
it	O
;	O
and	O
Emma	O
,	O
never	O
loth	O
to	O
be	O
first	O
,	O
was	O
obliged	O
to	O
examine	O
it	O
herself.	O

To	O
Miss	O
--	O
CHARADE.	O

My	O
first	O
displays	O
the	O
wealth	O
and	O
pomp	O
of	O
kings	O
,	O
Lords	O
of	O
the	O
earth	O
!	O

their	O
luxury	O
and	O
ease.	O

Another	O
view	O
of	O
man	O
,	O
my	O
second	O
brings	O
,	O
Behold	O
him	O
there	O
,	O
the	O
monarch	O
of	O
the	O
seas	O
!	O

But	O
ah	O
!	O

united	O
,	O
what	O
reverse	O
we	O
have	O
!	O

Man	O
's	O
boasted	O
power	O
and	O
freedom	O
,	O
all	O
are	O
flown	O
;	O
Lord	O
of	O
the	O
earth	O
and	O
sea	O
,	O
he	O
bends	O
a	O
slave	O
,	O
And	O
woman	O
,	O
lovely	O
woman	O
,	O
reigns	O
alone.	O

Thy	O
ready	O
wit	O
the	O
word	O
will	O
soon	O
supply	O
,	O
May	O
its	O
approval	O
beam	O
in	O
that	O
soft	O
eye	O
!	O

She	O
cast	O
her	O
eye	O
over	O
it	O
,	O
pondered	O
,	O
caught	O
the	O
meaning	O
,	O
read	O
it	O
through	O
again	O
to	O
be	O
quite	O
certain	O
,	O
and	O
quite	O
mistress	O
of	O
the	O
lines	O
,	O
and	O
then	O
passing	O
it	O
to	O
Harriet	O
,	O
sat	O
happily	O
smiling	O
,	O
and	O
saying	O
to	O
herself	O
,	O
while	O
Harriet	O
was	O
puzzling	O
over	O
the	O
paper	O
in	O
all	O
the	O
confusion	O
of	O
hope	O
and	O
dulness	O
,	O
"	O
Very	B-QUOTE
well	I-QUOTE
,	I-QUOTE
Mr.	I-QUOTE
Elton	I-QUOTE
,	I-QUOTE
very	I-QUOTE
well	I-QUOTE
indeed.	I-QUOTE

I	I-QUOTE
have	I-QUOTE
read	I-QUOTE
worse	I-QUOTE
charades.	I-QUOTE

_Courtship_	I-QUOTE
--	I-QUOTE
a	I-QUOTE
very	I-QUOTE
good	I-QUOTE
hint.	I-QUOTE

I	I-QUOTE
give	I-QUOTE
you	I-QUOTE
credit	I-QUOTE
for	I-QUOTE
it.	I-QUOTE

This	I-QUOTE
is	I-QUOTE
feeling	I-QUOTE
your	I-QUOTE
way.	I-QUOTE

This	I-QUOTE
is	I-QUOTE
saying	I-QUOTE
very	I-QUOTE
plainly	I-QUOTE
--	I-QUOTE
'Pray	I-QUOTE
,	I-QUOTE
Miss	I-QUOTE
Smith	I-QUOTE
,	I-QUOTE
give	I-QUOTE
me	I-QUOTE
leave	I-QUOTE
to	I-QUOTE
pay	I-QUOTE
my	I-QUOTE
addresses	I-QUOTE
to	I-QUOTE
you.	I-QUOTE

Approve	I-QUOTE
my	I-QUOTE
charade	I-QUOTE
and	I-QUOTE
my	I-QUOTE
intentions	I-QUOTE
in	I-QUOTE
the	I-QUOTE
same	I-QUOTE
glance.'	I-QUOTE
May	O
its	O
approval	O
beam	O
in	O
that	O
soft	O
eye	O
!	O

Harriet	B-QUOTE
exactly.	I-QUOTE

Soft	I-QUOTE
is	I-QUOTE
the	I-QUOTE
very	I-QUOTE
word	I-QUOTE
for	I-QUOTE
her	I-QUOTE
eye	I-QUOTE
--	I-QUOTE
of	I-QUOTE
all	I-QUOTE
epithets	I-QUOTE
,	I-QUOTE
the	I-QUOTE
justest	I-QUOTE
that	I-QUOTE
could	I-QUOTE
be	I-QUOTE
given.	I-QUOTE

Thy	O
ready	O
wit	O
the	O
word	O
will	O
soon	O
supply.	O

Humph	B-QUOTE
--	I-QUOTE
Harriet	I-QUOTE
's	I-QUOTE
ready	I-QUOTE
wit	I-QUOTE
!	I-QUOTE

All	I-QUOTE
the	I-QUOTE
better.	I-QUOTE

A	I-QUOTE
man	I-QUOTE
must	I-QUOTE
be	I-QUOTE
very	I-QUOTE
much	I-QUOTE
in	I-QUOTE
love	I-QUOTE
,	I-QUOTE
indeed	I-QUOTE
,	I-QUOTE
to	I-QUOTE
describe	I-QUOTE
her	I-QUOTE
so.	I-QUOTE

Ah	I-QUOTE
!	I-QUOTE

Mr.	I-QUOTE
Knightley	I-QUOTE
,	I-QUOTE
I	I-QUOTE
wish	I-QUOTE
you	I-QUOTE
had	I-QUOTE
the	I-QUOTE
benefit	I-QUOTE
of	I-QUOTE
this	I-QUOTE
;	I-QUOTE
I	I-QUOTE
think	I-QUOTE
this	I-QUOTE
would	I-QUOTE
convince	I-QUOTE
you.	I-QUOTE

For	I-QUOTE
once	I-QUOTE
in	I-QUOTE
your	I-QUOTE
life	I-QUOTE
you	I-QUOTE
would	I-QUOTE
be	I-QUOTE
obliged	I-QUOTE
to	I-QUOTE
own	I-QUOTE
yourself	I-QUOTE
mistaken.	I-QUOTE

An	I-QUOTE
excellent	I-QUOTE
charade	I-QUOTE
indeed	I-QUOTE
!	I-QUOTE

and	I-QUOTE
very	I-QUOTE
much	I-QUOTE
to	I-QUOTE
the	I-QUOTE
purpose.	I-QUOTE

Things	I-QUOTE
must	I-QUOTE
come	I-QUOTE
to	I-QUOTE
a	I-QUOTE
crisis	I-QUOTE
soon	I-QUOTE
now.	I-QUOTE

"	O
She	O
was	O
obliged	O
to	O
break	O
off	O
from	O
these	O
very	O
pleasant	O
observations	O
,	O
which	O
were	O
otherwise	O
of	O
a	O
sort	O
to	O
run	O
into	O
great	O
length	O
,	O
by	O
the	O
eagerness	O
of	O
Harriet	O
's	O
wondering	O
questions.	O

"	O
What	B-QUOTE
can	I-QUOTE
it	I-QUOTE
be	I-QUOTE
,	I-QUOTE
Miss	I-QUOTE
Woodhouse	I-QUOTE
?	I-QUOTE

--	I-QUOTE
what	I-QUOTE
can	I-QUOTE
it	I-QUOTE
be	I-QUOTE
?	I-QUOTE

I	I-QUOTE
have	I-QUOTE
not	I-QUOTE
an	I-QUOTE
idea	I-QUOTE
--	I-QUOTE
I	I-QUOTE
can	I-QUOTE
not	I-QUOTE
guess	I-QUOTE
it	I-QUOTE
in	I-QUOTE
the	I-QUOTE
least.	I-QUOTE

What	I-QUOTE
can	I-QUOTE
it	I-QUOTE
possibly	I-QUOTE
be	I-QUOTE
?	I-QUOTE

Do	I-QUOTE
try	I-QUOTE
to	I-QUOTE
find	I-QUOTE
it	I-QUOTE
out	I-QUOTE
,	I-QUOTE
Miss	I-QUOTE
Woodhouse.	I-QUOTE

Do	I-QUOTE
help	I-QUOTE
me.	I-QUOTE

I	I-QUOTE
never	I-QUOTE
saw	I-QUOTE
any	I-QUOTE
thing	I-QUOTE
so	I-QUOTE
hard.	I-QUOTE

Is	I-QUOTE
it	I-QUOTE
kingdom	I-QUOTE
?	I-QUOTE

I	I-QUOTE
wonder	I-QUOTE
who	I-QUOTE
the	I-QUOTE
friend	I-QUOTE
was	I-QUOTE
--	I-QUOTE
and	I-QUOTE
who	I-QUOTE
could	I-QUOTE
be	I-QUOTE
the	I-QUOTE
young	I-QUOTE
lady.	I-QUOTE

Do	I-QUOTE
you	I-QUOTE
think	I-QUOTE
it	I-QUOTE
is	I-QUOTE
a	I-QUOTE
good	I-QUOTE
one	I-QUOTE
?	I-QUOTE

Can	I-QUOTE
it	I-QUOTE
be	I-QUOTE
woman	I-QUOTE
?	I-QUOTE

And	O
woman	O
,	O
lovely	O
woman	O
,	O
reigns	O
alone.	O

Can	B-QUOTE
it	I-QUOTE
be	I-QUOTE
Neptune	I-QUOTE
?	I-QUOTE

Behold	O
him	O
there	O
,	O
the	O
monarch	O
of	O
the	O
seas	O
!	O

Or	B-QUOTE
a	I-QUOTE
trident	I-QUOTE
?	I-QUOTE

or	I-QUOTE
a	I-QUOTE
mermaid	I-QUOTE
?	I-QUOTE

or	I-QUOTE
a	I-QUOTE
shark	I-QUOTE
?	I-QUOTE

Oh	I-QUOTE
,	I-QUOTE
no	I-QUOTE
!	I-QUOTE

shark	I-QUOTE
is	I-QUOTE
only	I-QUOTE
one	I-QUOTE
syllable.	I-QUOTE

It	I-QUOTE
must	I-QUOTE
be	I-QUOTE
very	I-QUOTE
clever	I-QUOTE
,	I-QUOTE
or	I-QUOTE
he	I-QUOTE
would	I-QUOTE
not	I-QUOTE
have	I-QUOTE
brought	I-QUOTE
it.	I-QUOTE

Oh	I-QUOTE
!	I-QUOTE

Miss	I-QUOTE
Woodhouse	I-QUOTE
,	I-QUOTE
do	I-QUOTE
you	I-QUOTE
think	I-QUOTE
we	I-QUOTE
shall	I-QUOTE
ever	I-QUOTE
find	I-QUOTE
it	I-QUOTE
out	I-QUOTE
?	I-QUOTE

"	O
"	O
Mermaids	B-QUOTE
and	I-QUOTE
sharks	I-QUOTE
!	I-QUOTE

Nonsense	I-QUOTE
!	I-QUOTE

My	I-QUOTE
dear	I-QUOTE
Harriet	I-QUOTE
,	I-QUOTE
what	I-QUOTE
are	I-QUOTE
you	I-QUOTE
thinking	I-QUOTE
of	I-QUOTE
?	I-QUOTE

Where	I-QUOTE
would	I-QUOTE
be	I-QUOTE
the	I-QUOTE
use	I-QUOTE
of	I-QUOTE
his	I-QUOTE
bringing	I-QUOTE
us	I-QUOTE
a	I-QUOTE
charade	I-QUOTE
made	I-QUOTE
by	I-QUOTE
a	I-QUOTE
friend	I-QUOTE
upon	I-QUOTE
a	I-QUOTE
mermaid	I-QUOTE
or	I-QUOTE
a	I-QUOTE
shark	I-QUOTE
?	I-QUOTE

Give	I-QUOTE
me	I-QUOTE
the	I-QUOTE
paper	I-QUOTE
and	I-QUOTE
listen.	I-QUOTE

For	B-QUOTE
Miss	I-QUOTE
--	I-QUOTE
--	I-QUOTE
--	I-QUOTE
,	I-QUOTE
read	I-QUOTE
Miss	I-QUOTE
Smith.	I-QUOTE

My	O
first	O
displays	O
the	O
wealth	O
and	O
pomp	O
of	O
kings	O
,	O
Lords	O
of	O
the	O
earth	O
!	O

their	O
luxury	O
and	O
ease.	O

That	B-QUOTE
is	I-QUOTE
_court_.	I-QUOTE

Another	O
view	O
of	O
man	O
,	O
my	O
second	O
brings	O
;	O
Behold	O
him	O
there	O
,	O
the	O
monarch	O
of	O
the	O
seas	O
!	O

That	B-QUOTE
is	I-QUOTE
_ship_	I-QUOTE
;	I-QUOTE
--	I-QUOTE
plain	I-QUOTE
as	I-QUOTE
it	I-QUOTE
can	I-QUOTE
be.	I-QUOTE

--	I-QUOTE
Now	I-QUOTE
for	I-QUOTE
the	I-QUOTE
cream.	I-QUOTE

But	O
ah	O
!	O

united	O
,	O
(	B-QUOTE
_courtship_	I-QUOTE
,	I-QUOTE
you	I-QUOTE
know	I-QUOTE
,	I-QUOTE
)	I-QUOTE
what	O
reverse	O
we	O
have	O
!	O

Man	O
's	O
boasted	O
power	O
and	O
freedom	O
,	O
all	O
are	O
flown.	O

Lord	O
of	O
the	O
earth	O
and	O
sea	O
,	O
he	O
bends	O
a	O
slave	O
,	O
And	O
woman	O
,	O
lovely	O
woman	O
,	O
reigns	O
alone.	O

A	B-QUOTE
very	I-QUOTE
proper	I-QUOTE
compliment	I-QUOTE
!	I-QUOTE

--	I-QUOTE
and	I-QUOTE
then	I-QUOTE
follows	I-QUOTE
the	I-QUOTE
application	I-QUOTE
,	I-QUOTE
which	I-QUOTE
I	I-QUOTE
think	I-QUOTE
,	I-QUOTE
my	I-QUOTE
dear	I-QUOTE
Harriet	I-QUOTE
,	I-QUOTE
you	I-QUOTE
can	I-QUOTE
not	I-QUOTE
find	I-QUOTE
much	I-QUOTE
difficulty	I-QUOTE
in	I-QUOTE
comprehending.	I-QUOTE

Read	I-QUOTE
it	I-QUOTE
in	I-QUOTE
comfort	I-QUOTE
to	I-QUOTE
yourself.	I-QUOTE

There	I-QUOTE
can	I-QUOTE
be	I-QUOTE
no	I-QUOTE
doubt	I-QUOTE
of	I-QUOTE
its	I-QUOTE
being	I-QUOTE
written	I-QUOTE
for	I-QUOTE
you	I-QUOTE
and	I-QUOTE
to	I-QUOTE
you.	I-QUOTE

"	O
Harriet	O
could	O
not	O
long	O
resist	O
so	O
delightful	O
a	O
persuasion.	O

She	O
read	O
the	O
concluding	O
lines	O
,	O
and	O
was	O
all	O
flutter	O
and	O
happiness.	O

She	O
could	O
not	O
speak.	O

But	O
she	O
was	O
not	O
wanted	O
to	O
speak.	O

It	O
was	O
enough	O
for	O
her	O
to	O
feel.	O

Emma	O
spoke	O
for	O
her.	O

"	O
There	B-QUOTE
is	I-QUOTE
so	I-QUOTE
pointed	I-QUOTE
,	I-QUOTE
and	I-QUOTE
so	I-QUOTE
particular	I-QUOTE
a	I-QUOTE
meaning	I-QUOTE
in	I-QUOTE
this	I-QUOTE
compliment	I-QUOTE
,	I-QUOTE
"	O
said	O
she	O
,	O
