Mr.	O
Woodhouse	O
was	O
fond	O
of	O
society	O
in	O
his	O
own	O
way.	O

He	O
liked	O
very	O
much	O
to	O
have	O
his	O
friends	O
come	O
and	O
see	O
him	O
;	O
and	O
from	O
various	O
united	O
causes	O
,	O
from	O
his	O
long	O
residence	O
at	O
Hartfield	O
,	O
and	O
his	O
good	O
nature	O
,	O
from	O
his	O
fortune	O
,	O
his	O
house	O
,	O
and	O
his	O
daughter	O
,	O
he	O
could	O
command	O
the	O
visits	O
of	O
his	O
own	O
little	O
circle	O
,	O
in	O
a	O
great	O
measure	O
,	O
as	O
he	O
liked.	O

He	O
had	O
not	O
much	O
intercourse	O
with	O
any	O
families	O
beyond	O
that	O
circle	O
;	O
his	O
horror	O
of	O
late	O
hours	O
,	O
and	O
large	O
dinner-parties	O
,	O
made	O
him	O
unfit	O
for	O
any	O
acquaintance	O
but	O
such	O
as	O
would	O
visit	O
him	O
on	O
his	O
own	O
terms.	O

Fortunately	O
for	O
him	O
,	O
Highbury	O
,	O
including	O
Randalls	O
in	O
the	O
same	O
parish	O
,	O
and	O
Donwell	O
Abbey	O
in	O
the	O
parish	O
adjoining	O
,	O
the	O
seat	O
of	O
Mr.	O
Knightley	O
,	O
comprehended	O
many	O
such.	O

Not	O
unfrequently	O
,	O
through	O
Emma	O
's	O
persuasion	O
,	O
he	O
had	O
some	O
of	O
the	O
chosen	O
and	O
the	O
best	O
to	O
dine	O
with	O
him	O
:	O
but	O
evening	O
parties	O
were	O
what	O
he	O
preferred	O
;	O
and	O
,	O
unless	O
he	O
fancied	O
himself	O
at	O
any	O
time	O
unequal	O
to	O
company	O
,	O
there	O
was	O
scarcely	O
an	O
evening	O
in	O
the	O
week	O
in	O
which	O
Emma	O
could	O
not	O
make	O
up	O
a	O
card-table	O
for	O
him.	O

Real	O
,	O
long-standing	O
regard	O
brought	O
the	O
Westons	O
and	O
Mr.	O
Knightley	O
;	O
and	O
by	O
Mr.	O
Elton	O
,	O
a	O
young	O
man	O
living	O
alone	O
without	O
liking	O
it	O
,	O
the	O
privilege	O
of	O
exchanging	O
any	O
vacant	O
evening	O
of	O
his	O
own	O
blank	O
solitude	O
for	O
the	O
elegancies	O
and	O
society	O
of	O
Mr.	O
Woodhouse	O
's	O
drawing-room	O
,	O
and	O
the	O
smiles	O
of	O
his	O
lovely	O
daughter	O
,	O
was	O
in	O
no	O
danger	O
of	O
being	O
thrown	O
away.	O

After	O
these	O
came	O
a	O
second	O
set	O
;	O
among	O
the	O
most	O
come-at-able	O
of	O
whom	O
were	O
Mrs.	O

and	O
Miss	O
Bates	O
,	O
and	O
Mrs.	O

Goddard	O
,	O
three	O
ladies	O
almost	O
always	O
at	O
the	O
service	O
of	O
an	O
invitation	O
from	O
Hartfield	O
,	O
and	O
who	O
were	O
fetched	O
and	O
carried	O
home	O
so	O
often	O
,	O
that	O
Mr.	O
Woodhouse	O
thought	O
it	O
no	O
hardship	O
for	O
either	O
James	O
or	O
the	O
horses.	O

Had	O
it	O
taken	O
place	O
only	O
once	O
a	O
year	O
,	O
it	O
would	O
have	O
been	O
a	O
grievance.	O

Mrs.	O

Bates	O
,	O
the	O
widow	O
of	O
a	O
former	O
vicar	O
of	O
Highbury	O
,	O
was	O
a	O
very	O
old	O
lady	O
,	O
almost	O
past	O
every	O
thing	O
but	O
tea	O
and	O
quadrille.	O

She	O
lived	O
with	O
her	O
single	O
daughter	O
in	O
a	O
very	O
small	O
way	O
,	O
and	O
was	O
considered	O
with	O
all	O
the	O
regard	O
and	O
respect	O
which	O
a	O
harmless	O
old	O
lady	O
,	O
under	O
such	O
untoward	O
circumstances	O
,	O
can	O
excite.	O

Her	O
daughter	O
enjoyed	O
a	O
most	O
uncommon	O
degree	O
of	O
popularity	O
for	O
a	O
woman	O
neither	O
young	O
,	O
handsome	O
,	O
rich	O
,	O
nor	O
married.	O

Miss	O
Bates	O
stood	O
in	O
the	O
very	O
worst	O
predicament	O
in	O
the	O
world	O
for	O
having	O
much	O
of	O
the	O
public	O
favour	O
;	O
and	O
she	O
had	O
no	O
intellectual	O
superiority	O
to	O
make	O
atonement	O
to	O
herself	O
,	O
or	O
frighten	O
those	O
who	O
might	O
hate	O
her	O
into	O
outward	O
respect.	O

She	O
had	O
never	O
boasted	O
either	O
beauty	O
or	O
cleverness.	O

Her	O
youth	O
had	O
passed	O
without	O
