Bien	O
que	O
l’on	O
fût	O
déjà	O
au	O
milieu	O
du	O
mois	O
de	O
décembre	O
,	O
le	O
mauvais	O
temps	O
n’avait	O
pas	O
encore	O
interrompu	O
les	O
promenades	O
des	O
deux	O
jeunes	O
filles.	O

Le	O
lendemain	O
Emma	O
décida	O
d’aller	O
faire	O
une	O
visite	O
à	O
une	O
famille	O
pauvre	O
qui	O
demeurait	O
un	O
peu	O
au	O
delà	O
de	O
Highbury.	O

Pour	O
s’y	O
rendre	O
il	O
fallait	O
passer	O
par	O
Vicarage	O
Lane	O
où	O
s’élevait	O
le	O
presbytère	O
:	O
c’était	O
une	O
vieille	O
maison	O
d’apparence	O
modeste	O
,	O
située	O
presqu’en	O
bordure	O
de	O
route	O
et	O
à	O
laquelle	O
le	O
propriétaire	O
actuel	O
s’efforçait	O
de	O
donner	O
un	O
cachet	O
d’élégance	O
et	O
de	O
confort.	O

Arrivées	O
à	O
cet	O
endroit	O
les	O
deux	O
jeunes	O
filles	O
ralentirent	O
le	O
pas	O
pour	O
regarder	O
la	O
façade.	O

Emma	B-REF
dit	I-REF
:	O
—	O
C’est	B-QUOTE
ici	I-QUOTE
que	I-QUOTE
vous	I-QUOTE
êtes	I-QUOTE
destinée	I-QUOTE
à	I-QUOTE
venir	I-QUOTE
habiter	I-QUOTE
un	I-QUOTE
jour	I-QUOTE
ou	I-QUOTE
l’autre	I-QUOTE
!	I-QUOTE

—	O
Oh	B-QUOTE
!	I-QUOTE

quelle	I-QUOTE
jolie	I-QUOTE
maison	I-QUOTE
,	I-QUOTE
dit	B-REF
Harriet	I-REF
,	O
voici	B-QUOTE
les	I-QUOTE
rideaux	I-QUOTE
jaunes	I-QUOTE
que	I-QUOTE
Mlle	I-QUOTE
Nash	I-QUOTE
admire	I-QUOTE
tant	I-QUOTE
!	I-QUOTE

—	O
Je	B-QUOTE
passe	I-QUOTE
rarement	I-QUOTE
par	I-QUOTE
ici	I-QUOTE
,	I-QUOTE
dit	B-REF
Emma	I-REF
,	O
mais	B-QUOTE
à	I-QUOTE
un	I-QUOTE
moment	I-QUOTE
donné	I-QUOTE
j’y	I-QUOTE
serai	I-QUOTE
particulièrement	I-QUOTE
attirée	I-QUOTE
:	I-QUOTE
toutes	I-QUOTE
les	I-QUOTE
haies	I-QUOTE
,	I-QUOTE
les	I-QUOTE
grilles	I-QUOTE
,	I-QUOTE
les	I-QUOTE
mares	I-QUOTE
de	I-QUOTE
cette	I-QUOTE
partie	I-QUOTE
d’Highbury	I-QUOTE
me	I-QUOTE
deviendront	I-QUOTE
familières.	I-QUOTE

""""	O
Harriet	O
n’avait	O
jamais	O
franchi	O
le	O
seuil	O
du	O
presbytère	O
et	O
ne	O
chercha	O
pas	O
à	O
dissimuler	O
sa	O
curiosité.	O

—	O
Je	B-QUOTE
ne	I-QUOTE
demanderais	I-QUOTE
pas	I-QUOTE
mieux	I-QUOTE
que	I-QUOTE
de	I-QUOTE
réaliser	I-QUOTE
votre	I-QUOTE
désir	I-QUOTE
,	I-QUOTE
dit	B-REF
Emma	I-REF
,	O
mais	B-QUOTE
je	I-QUOTE
ne	I-QUOTE
puis	I-QUOTE
imaginer	I-QUOTE
aucun	I-QUOTE
prétexte	I-QUOTE
plausible	I-QUOTE
pour	I-QUOTE
entrer	I-QUOTE
:	I-QUOTE
pas	I-QUOTE
d’enquête	I-QUOTE
à	I-QUOTE
faire	I-QUOTE
sur	I-QUOTE
un	I-QUOTE
domestique	I-QUOTE
;	I-QUOTE
j’aurais	I-QUOTE
alors	I-QUOTE
une	I-QUOTE
raison	I-QUOTE
pour	I-QUOTE
interroger	I-QUOTE
la	I-QUOTE
femme	I-QUOTE
de	I-QUOTE
charge	I-QUOTE
;	I-QUOTE
pas	I-QUOTE
de	I-QUOTE
message	I-QUOTE
de	I-QUOTE
mon	I-QUOTE
père…	I-QUOTE
Après	O
quelques	O
instants	O
de	O
silence	O
,	O
Harriet	B-REF
reprit	I-REF
:	O
—	O
