—	O
Je	B-QUOTE
ne	I-QUOTE
sais	I-QUOTE
quelle	I-QUOTE
est	I-QUOTE
votre	I-QUOTE
opinion	I-QUOTE
,	I-QUOTE
Mme	I-QUOTE
Weston	I-QUOTE
,	O
dit	B-REF
M.	I-REF
Knightley	I-REF
,	B-QUOTE
sur	I-QUOTE
l’intimité	I-QUOTE
qui	I-QUOTE
est	I-QUOTE
en	I-QUOTE
train	I-QUOTE
de	I-QUOTE
s’établir	I-QUOTE
entre	I-QUOTE
Emma	I-QUOTE
et	I-QUOTE
Henriette	I-QUOTE
Smith.	I-QUOTE

Quant	B-QUOTE
à	I-QUOTE
moi	I-QUOTE
,	I-QUOTE
je	I-QUOTE
ne	I-QUOTE
l’approuve	I-QUOTE
pas.	I-QUOTE

—	O
Vraiment	B-QUOTE
!	I-QUOTE

Et	B-QUOTE
pourquoi	I-QUOTE
?	I-QUOTE

—	O
Je	B-QUOTE
crains	I-QUOTE
qu’elles	I-QUOTE
n’aient	I-QUOTE
une	I-QUOTE
fâcheuse	I-QUOTE
influence	I-QUOTE
l’une	I-QUOTE
sur	I-QUOTE
l’autre.	I-QUOTE

—	O
Vous	B-QUOTE
m’étonnez	I-QUOTE
,	I-QUOTE
Harriet	I-QUOTE
ne	I-QUOTE
peut	I-QUOTE
que	I-QUOTE
gagner	I-QUOTE
à	I-QUOTE
ce	I-QUOTE
contact	I-QUOTE
et	I-QUOTE
d’autre	I-QUOTE
part	I-QUOTE
,	I-QUOTE
en	I-QUOTE
devenant	I-QUOTE
pour	I-QUOTE
Emma	I-QUOTE
un	I-QUOTE
objet	I-QUOTE
d’intérêt	I-QUOTE
,	I-QUOTE
elle	I-QUOTE
rendra	I-QUOTE
indirectement	I-QUOTE
service	I-QUOTE
à	I-QUOTE
son	I-QUOTE
amie.	I-QUOTE

Je	O
prévois	O
que	O
cette	O
divergence	O
d’opinions	O
va	O
servir	O
de	O
préface	O
à	O
une	O
de	O
nos	O
querelles	O
à	O
propos	O
d’Emma.	O

—	O
Vous	B-QUOTE
l’avez	I-QUOTE
deviné	I-QUOTE
sans	I-QUOTE
doute	I-QUOTE
:	I-QUOTE
je	I-QUOTE
profite	I-QUOTE
de	I-QUOTE
l’absence	I-QUOTE
de	I-QUOTE
M.	I-QUOTE
Weston	I-QUOTE
pour	I-QUOTE
livrer	I-QUOTE
bataille.	I-QUOTE

Il	O
faut	O
que	O
vous	O
vous	O
défendiez	O
toute	O
seule	O
comme	O
autrefois.	O

—	O
M.	B-QUOTE
Weston	I-QUOTE
,	I-QUOTE
s’il	I-QUOTE
était	I-QUOTE
là	I-QUOTE
,	I-QUOTE
serait	I-QUOTE
assurément	I-QUOTE
de	I-QUOTE
mon	I-QUOTE
côté	I-QUOTE
,	I-QUOTE
car	I-QUOTE
il	I-QUOTE
partage	I-QUOTE
entièrement	I-QUOTE
ma	I-QUOTE
manière	I-QUOTE
de	I-QUOTE
voir	I-QUOTE
